"income","spread","loan.amount","high.rate","black","woman"
37,5.7,89,1,0,0
47,3.52,116,1,0,0
47,5.59,29,1,0,0
63,5.46,208,1,0,1
63,5.82,52,1,0,1
40,5.45,144,1,0,0
40,5.21,36,1,0,0
49,5.79,162,1,0,0
70,6.81,261,1,0,0
108,6.15,390,1,0,1
94,5.9,242,1,0,0
94,8.66,60,1,0,0
354,5.41,800,1,0,1
354,7.24,200,1,0,1
66,7.18,157,1,1,1
263,6.11,205,1,0,0
64,3.55,180,1,1,0
64,8.3,45,1,1,0
78,5.61,202,1,0,1
78,7.35,51,1,0,1
52,7.83,38,1,0,0
75,5.83,206,1,0,0
75,7.13,51,1,0,0
92,5.95,183,1,1,0
92,6.73,46,1,1,0
48,6.73,42,1,0,0
48,5.42,166,1,0,0
52,5.87,154,1,0,0
52,5.55,183,1,0,0
52,8.01,46,1,0,0
120,5.8,200,1,0,0
120,6.41,50,1,0,0
171,5.47,528,1,0,1
171,7.23,132,1,0,1
89,7.58,268,1,0,0
178,4.43,344,1,0,0
52,6.08,257,1,0,0
155,6.05,264,1,0,0
155,8.51,66,1,0,0
696,6.64,470,1,1,0
52,8.24,37,1,1,0
52,5.74,147,1,1,0
72,6.19,161,1,1,1
72,8.36,40,1,1,1
61,5.56,182,1,0,0
61,7.91,46,1,0,0
69,7.55,39,1,0,0
69,5.78,154,1,0,0
52,7.13,43,1,0,0
52,5.06,174,1,0,0
123,5.93,191,1,0,0
123,8.66,48,1,0,0
101,7.71,49,1,0,0
101,5.06,197,1,0,0
67,6.07,178,1,0,0
67,8.5,44,1,0,0
61,6.69,284,1,0,1
74,5.72,214,1,0,0
74,7.13,54,1,0,0
82,5.81,158,1,0,0
82,7.02,39,1,0,0
54,5.59,188,1,1,1
54,7.22,47,1,1,1
50,5.09,112,1,0,0
50,7.01,28,1,0,0
49,6.99,208,1,1,0
64,6.35,44,1,0,0
64,5.86,177,1,0,0
52,8.63,48,1,0,0
52,5.87,191,1,0,0
61,5.69,169,1,1,0
61,8,42,1,1,0
119,5.94,180,1,1,0
119,7.71,45,1,1,0
57,6.26,257,1,0,0
56,6.85,200,1,0,0
56,7.2,247,1,0,1
83,6.92,187,1,1,0
56,5.69,210,1,0,0
56,7.1,53,1,0,0
69,5.8,212,1,0,1
69,6.62,53,1,0,1
72,5.7,172,1,0,1
72,7.03,43,1,0,1
59,6.27,147,1,0,0
93,5.66,195,1,0,0
93,5.82,49,1,0,0
74,6.68,47,1,0,1
74,5.52,187,1,0,1
52,6.5,225,1,1,0
44,5.41,160,1,0,1
44,7.33,40,1,0,1
100,5.82,127,1,0,0
100,8.26,32,1,0,0
63,5.74,160,1,0,1
63,6.67,40,1,0,1
61,6,196,1,0,1
61,8.47,49,1,0,1
75,5.47,173,1,0,0
75,5.74,43,1,0,0
63,5.66,140,1,0,0
63,8.28,35,1,0,0
70,7.02,244,1,0,1
51,6.86,156,1,0,0
66,5.69,208,1,0,0
66,7.78,52,1,0,0
110,8.82,50,1,0,0
110,5.95,198,1,0,0
43,5.71,190,1,0,0
43,7.23,48,1,0,0
57,6.01,151,1,0,1
57,9.48,38,1,0,1
74,7.07,243,1,0,1
48,5.91,147,1,0,1
48,7.94,37,1,0,1
99,6.72,188,1,0,0
361,5.74,968,1,0,1
44,6.84,156,1,0,1
322,5.09,754,1,1,1
128,8.06,397,1,0,1
66,5.64,207,1,0,1
66,6.44,52,1,0,1
79,5.72,256,1,0,0
79,5.78,64,1,0,0
65,5.55,233,1,1,0
65,8.02,58,1,1,0
65,6.1,191,1,0,0
65,8.07,48,1,0,0
83,5.86,196,1,0,1
83,7.26,49,1,0,1
68,5.72,194,1,0,0
68,6.58,48,1,0,0
102,3,413,1,0,1
98,6.72,65,1,0,0
98,5.59,258,1,0,0
228,5.95,749,1,0,1
230,6.29,350,1,0,0
230,7.53,88,1,0,0
83,5.58,235,1,0,0
83,8.35,59,1,0,0
62,6.05,250,1,0,0
72,5.79,170,1,0,0
72,7.02,42,1,0,0
107,7.32,330,1,0,0
657,6.38,209,1,0,0
132,5.15,578,1,0,0
132,0,72,0,0,0
89,5.86,228,1,0,1
89,5.82,57,1,0,1
228,6.66,342,1,0,0
62,6.05,47,1,0,1
62,5.73,190,1,0,1
204,5.23,280,1,0,0
119,0,144,0,0,1
78,0,206,0,1,0
78,0,51,0,1,0
72,0,186,0,0,0
76,0,213,0,0,0
117,0,326,0,0,0
54,0,190,0,0,0
76,0,184,0,0,1
84,0,225,0,0,0
84,0,56,0,0,0
89,0,253,0,0,0
85,0,45,0,0,0
85,0,181,0,0,0
54,0,200,0,1,1
118,0,464,0,0,0
68,0,253,0,0,0
200,3.25,417,1,0,1
200,9.23,92,1,0,1
94,0,256,0,1,0
252,0,314,0,0,0
67,0,202,0,0,1
55,7.03,217,1,0,0
130,0,192,0,0,1
130,5.12,48,1,0,1
61,0,233,0,0,0
37,0,205,0,1,0
72,0,267,0,1,0
55,0,250,0,0,0
58,0,254,0,0,0
73,0,237,0,1,0
97,0,246,0,0,0
65,0,215,0,1,1
282,0,135,0,0,0
51,0,206,0,1,0
108,0,220,0,0,0
71,0,248,0,0,0
99,3.53,238,1,0,0
85,0,252,0,0,1
156,0,150,0,0,0
58,0,220,0,0,0
57,0,213,0,0,0
56,0,290,0,0,1
48,0,230,0,0,0
51,0,173,0,0,1
60,0,136,0,0,0
62,0,270,0,0,0
50,0,196,0,1,0
60,0,190,0,1,0
47,0,216,0,1,0
33,0,128,0,0,0
51,0,174,0,0,0
61,0,130,0,0,0
59,0,173,0,0,1
145,4.06,184,1,0,1
271,0,251,0,0,1
27,0,116,0,0,1
109,0,30,0,1,1
71,0,13,0,0,1
17,3.74,22,1,1,1
73,0,45,0,0,0
38,0,90,0,1,1
68,0,40,0,1,1
32,0,25,0,1,1
44,0,51,0,1,1
62,0,29,0,1,1
58,0,25,0,0,1
91,0,197,0,0,1
51,0,170,0,0,0
45,0,190,0,0,0
75,0,205,0,0,1
165,0,71,0,0,0
76,0,160,0,0,1
65,0,15,0,0,0
29,0,97,0,0,0
38,0,145,0,0,0
48,0,143,0,0,0
74,0,195,0,0,0
59,0,145,0,0,0
39,0,121,0,0,0
104,0,50,0,0,1
50,0,163,0,0,0
40,0,184,0,0,0
36,0,26,0,0,1
78,0,251,0,0,0
99,0,83,0,0,0
70,0,158,0,0,0
70,0,183,0,0,0
35,0,143,0,0,0
46,0,152,0,0,0
49,0,100,0,0,0
70,0,171,0,0,1
45,0,160,0,0,1
24,0,57,0,0,1
34,0,112,0,0,0
104,0,270,0,0,0
105,0,28,0,0,1
90,0,160,0,0,0
85,0,208,0,0,0
107,0,100,0,0,0
114,0,165,0,0,0
65,0,152,0,0,0
42,0,170,0,0,0
29,0,97,0,0,1
47,0,164,0,0,1
34,0,220,0,0,1
78,0,84,0,0,0
63,0,152,0,0,0
64,0,152,0,0,0
45,0,152,0,0,0
50,0,152,0,0,1
96,0,170,0,0,0
60,0,192,0,0,0
44,0,209,0,0,1
60,0,48,0,0,0
74,0,100,0,0,1
27,0,253,0,0,0
70,0,70,0,0,0
32,0,87,0,0,0
80,0,215,0,0,0
125,0,30,0,0,0
97,0,25,0,0,1
92,0,35,0,0,0
93,0,45,0,0,1
56,4.01,50,1,0,1
55,0,15,0,0,0
29,0,35,0,0,0
48,0,148,0,0,1
50,0,79,0,0,0
36,0,175,0,0,0
41,0,104,0,0,0
48,0,33,0,1,0
82,0,40,0,0,0
47,0,100,0,0,1
50,0,162,0,0,1
42,0,200,0,0,1
26,0,75,0,0,1
85,0,238,0,0,0
51,0,185,0,0,0
173,0,50,0,0,0
44,0,26,0,0,1
50,0,30,0,0,0
43,0,35,0,0,0
119,0,150,0,0,1
83,0,200,0,0,1
118,0,118,0,0,0
52,0,175,0,0,0
88,0,30,0,0,0
89,0,45,0,0,1
38,0,20,0,0,0
65,0,22,0,0,0
142,0,98,0,0,0
27,0,135,0,0,1
185,0,515,0,0,1
23,0,166,0,0,1
23,0,89,0,0,1
51,0,133,0,0,0
60,0,204,0,0,0
102,0,21,0,0,0
42,0,40,0,0,0
42,0,15,0,0,0
94,0,33,0,0,0
155,0,725,0,0,0
40,0,160,0,0,1
37,0,100,0,0,1
36,0,46,0,0,0
40,0,135,0,0,0
101,0,298,0,0,1
48,0,220,0,0,0
29,0,110,0,0,0
83,0,33,0,0,0
33,0,126,0,0,0
53,0,135,0,0,0
36,0,150,0,0,0
42,0,96,0,0,1
43,0,20,0,0,0
133,0,400,0,0,0
52,0,45,0,0,1
78,0,32,0,0,0
36,0,12,0,0,0
35,0,85,0,0,0
47,0,131,0,0,0
42,0,124,0,0,0
82,0,240,0,0,0
28,0,137,0,1,1
60,0,189,0,0,1
38,0,50,0,0,0
69,0,28,0,0,0
69,0,40,0,0,0
32,0,155,0,0,1
46,0,171,0,1,0
49,0,31,0,0,0
49,0,132,0,0,0
52,0,158,0,0,0
87,0,165,0,0,0
51,0,145,0,0,1
35,0,212,0,0,0
43,0,207,0,0,0
70,0,273,0,0,1
85,0,321,0,0,1
83,0,50,0,0,1
102,0,85,0,0,1
109,3.34,50,1,0,0
72,0,60,0,0,0
52,0,175,0,0,0
55,0,20,0,0,0
136,0,248,0,0,0
86,0,45,0,0,0
29,0,58,0,0,0
53,3.39,60,1,1,1
94,0,45,0,0,1
33,0,115,0,0,1
78,0,16,0,0,1
106,0,55,0,0,0
94,0,31,0,0,1
80,0,40,0,0,0
62,0,17,0,0,1
94,0,20,0,0,0
56,0,45,0,0,0
63,0,101,0,0,1
35,0,163,0,0,1
54,0,145,0,0,1
39,0,171,0,1,0
42,0,147,0,1,0
45,0,31,0,0,0
56,0,179,0,0,0
37,0,175,0,0,0
50,0,112,0,0,1
68,0,160,0,0,0
63,0,207,0,0,0
44,0,77,0,0,0
122,0,94,0,0,0
41,0,30,0,0,1
60,0,209,0,0,1
33,0,35,0,0,1
69,0,185,0,0,0
163,0,70,0,0,0
120,0,100,0,0,0
60,0,35,0,0,1
120,0,26,0,0,0
118,0,375,0,0,1
85,0,223,0,0,0
112,0,48,0,0,1
80,0,35,0,0,0
34,0,142,0,0,1
52,0,30,0,0,1
80,0,138,0,0,1
42,0,155,0,0,0
41,0,188,0,0,0
29,0,175,0,0,0
91,0,220,0,0,1
60,0,285,0,0,1
63,0,271,0,0,0
249,0,650,0,1,0
50,0,120,0,0,0
99,0,188,0,0,0
104,0,50,0,0,0
75,0,335,0,0,0
38,0,139,0,0,1
56,0,228,0,0,1
96,0,38,0,0,0
80,0,12,0,0,0
58,0,200,0,0,1
50,0,21,0,0,0
163,0,90,0,0,0
141,0,13,0,0,0
78,0,270,0,0,0
192,0,408,0,0,1
92,0,86,0,0,0
78,0,98,0,0,0
73,0,128,0,0,0
33,0,128,0,0,0
119,0,101,0,0,0
91,0,125,0,0,0
45,0,48,0,0,0
85,0,64,0,0,0
92,3.23,37,1,0,0
86,3.06,14,1,0,0
91,3.06,104,1,0,0
52,0,12,0,0,0
72,6.65,208,1,1,1
72,6.84,52,1,1,1
300,0,319,0,0,1
186,0,199,0,0,0
74,0,83,0,0,0
32,0,124,0,0,1
60,0,162,0,0,0
102,0,93,0,0,1
44,0,315,0,0,0
50,0,188,0,0,0
51,0,35,0,1,0
50,0,200,0,0,1
64,0,135,0,0,0
170,0,140,0,0,0
146,0,254,0,0,0
85,3.07,220,1,0,0
54,0,238,0,0,1
237,0,176,0,0,0
456,0,416,0,0,0
80,0,125,0,0,0
65,0,185,0,0,0
120,0,203,0,0,0
300,0,202,0,0,0
45,0,170,0,0,0
122,0,121,0,0,0
182,0,155,0,0,0
141,0,140,0,0,0
48,0,139,0,0,0
108,0,118,0,0,0
162,0,130,0,0,0
98,0,123,0,0,0
218,0,145,0,0,0
384,0,142,0,0,0
107,0,172,0,0,0
97,0,191,0,0,0
164,0,132,0,0,1
174,5.36,17,1,0,1
51,0,148,0,0,0
126,0,140,0,0,0
56,0,172,0,0,1
162,0,189,0,0,0
58,0,128,0,0,0
139,0,171,0,0,0
255,0,211,0,0,1
39,0,161,0,0,1
186,0,136,0,0,0
417,0,103,0,0,0
125,0,133,0,0,0
180,0,204,0,0,0
38,0,87,0,0,1
45,0,178,0,0,1
45,0,154,0,0,0
85,0,143,0,0,0
84,0,168,0,0,0
127,0,156,0,0,0
186,0,176,0,0,0
108,0,136,0,0,1
44,0,162,0,0,1
63,0,154,0,0,0
105,0,168,0,0,0
64,0,109,0,0,0
152,0,197,0,0,0
104,0,150,0,0,0
16,0,127,0,0,1
63,0,192,0,0,0
165,0,189,0,0,0
63,0,225,0,0,1
81,0,217,0,0,0
75,0,164,0,0,0
131,0,261,0,0,0
54,0,195,0,0,0
76,0,212,0,0,0
43,0,157,0,0,0
107,0,174,0,0,0
92,0,177,0,0,1
98,0,288,0,0,0
83,0,189,0,0,0
93,0,160,0,0,0
49,0,252,0,0,0
135,0,119,0,0,1
95,0,119,0,0,1
420,3.03,145,1,0,0
98,0,182,0,0,1
57,0,210,0,0,0
150,0,220,0,0,0
48,0,160,0,0,1
51,0,172,0,0,0
51,0,131,0,0,0
92,3.01,257,1,0,0
175,0,241,0,0,0
102,0,312,0,0,0
217,0,323,0,0,0
131,0,229,0,0,0
185,0,173,0,0,0
58,0,302,0,0,1
184,0,238,0,0,0
140,0,269,0,0,0
105,0,51,0,0,0
100,0,165,0,0,0
105,0,204,0,0,0
114,0,140,0,0,0
107,0,159,0,0,0
235,0,166,0,0,0
135,0,100,0,0,0
102,0,149,0,0,1
68,0,27,0,0,0
86,0,140,0,0,0
72,0,143,0,0,0
52,0,126,0,0,0
39,0,139,0,0,0
91,4.2,151,1,0,1
114,0,417,0,0,1
66,0,204,0,0,0
66,0,32,0,0,0
90,0,274,0,0,1
463,0,314,0,0,0
75,0,250,0,0,0
162,0,240,0,0,0
170,0,298,0,0,0
250,0,200,0,0,0
309,0,399,0,0,0
11,0,160,0,0,1
195,0,385,0,0,0
75,0,329,0,0,1
133,0,56,0,0,0
133,0,300,0,0,0
83,0,204,0,0,0
70,0,200,0,0,0
50,0,234,0,0,1
83,0,41,0,0,0
99,0,216,0,0,0
130,0,35,0,0,0
86,0,176,0,0,0
86,0,53,0,0,0
86,0,284,0,0,0
130,0,284,0,0,0
115,0,242,0,0,1
254,0,292,0,0,1
238,0,79,0,0,0
185,0,417,0,0,0
76,0,240,0,0,1
52,0,200,0,0,1
76,0,60,0,0,1
199,0,369,0,0,1
238,0,422,0,0,0
112,3.43,449,1,0,1
181,0,481,0,0,1
254,0,550,0,0,1
185,0,447,0,0,1
133,0,257,0,0,1
313,0,461,0,0,1
94,0,332,0,0,1
114,0,289,0,0,1
137,0,296,0,0,0
137,0,37,0,0,0
90,0,273,0,0,1
90,0,68,0,0,1
165,0,119,0,0,0
203,0,525,0,0,1
185,0,127,0,0,0
120,0,274,0,0,1
76,0,236,0,0,1
107,0,255,0,0,1
72,0,243,0,0,1
36,0,301,0,0,0
41,0,131,0,0,1
172,0,200,0,0,1
120,0,298,0,0,1
94,0,256,0,0,0
94,0,48,0,0,0
111,0,319,0,0,0
96,0,311,0,0,1
98,0,288,0,0,1
203,0,282,0,0,1
135,0,153,0,0,0
77,0,150,0,0,1
100,0,266,0,0,0
61,0,125,0,0,1
149,0,216,0,0,0
90,0,239,0,0,1
89,0,35,0,0,1
82,0,266,0,0,1
85,0,187,0,0,1
56,0,181,0,0,1
46,0,167,0,1,1
89,0,142,0,0,1
123,0,165,0,0,1
63,0,189,0,0,0
72,4.52,194,1,0,0
71,0,177,0,0,1
71,0,44,0,0,1
118,0,347,0,0,0
77,0,140,0,0,0
72,0,214,0,0,0
52,0,280,0,0,1
77,0,135,0,0,0
32,0,174,0,0,1
35,0,144,0,0,1
82,0,167,0,0,1
51,0,169,0,0,0
45,0,154,0,1,0
54,0,180,0,0,0
39,0,82,0,0,1
90,0,165,0,0,0
49,0,146,0,0,0
62,0,266,0,0,0
58,0,215,0,0,0
54,0,238,0,0,1
89,0,47,0,0,0
89,0,251,0,0,0
61,0,204,0,0,0
125,0,186,0,0,1
64,0,218,0,0,1
50,0,238,0,0,1
148,0,172,0,0,0
97,0,189,0,0,1
97,0,24,0,0,1
99,0,221,0,0,1
57,0,248,0,0,0
73,0,93,0,0,1
75,3.42,212,1,0,0
40,0,191,0,1,0
58,0,222,0,0,0
127,0,270,0,0,1
59,0,244,0,0,0
49,0,199,0,0,0
84,3.24,238,1,0,0
84,5.81,59,1,0,0
333,0,325,0,0,0
68,0,124,0,0,0
266,0,326,0,0,0
101,0,254,0,0,0
145,0,245,0,0,0
44,0,124,0,0,1
39,0,105,0,0,1
21,0,112,0,0,0
52,0,250,0,0,0
49,0,181,0,0,0
77,0,180,0,0,1
77,5.31,134,1,0,1
82,0,190,0,0,1
35,0,70,0,0,1
46,0,137,0,0,1
117,0,266,0,0,1
67,0,196,0,0,0
77,0,200,0,0,0
69,0,159,0,0,1
63,0,247,0,0,0
43,0,202,0,0,1
260,0,196,0,0,0
185,0,230,0,0,0
35,0,30,0,0,0
162,0,392,0,0,0
162,0,37,0,0,0
85,0,220,0,0,0
68,0,225,0,0,0
50,0,229,0,1,1
120,0,340,0,0,0
126,0,264,0,0,0
325,0,400,0,0,0
144,0,330,0,0,0
65,0,123,0,0,1
275,0,600,0,0,0
43,0,130,0,0,0
866,0,417,0,0,0
44,3.17,68,1,0,1
33,0,90,0,0,1
37,0,49,0,0,0
126,0,218,0,0,0
115,0,218,0,0,0
54,0,228,0,0,0
48,0,149,0,0,0
51,0,152,0,0,0
100,0,156,0,0,0
66,0,93,0,0,0
61,0,97,0,0,0
48,0,123,0,0,0
54,0,114,0,0,0
60,0,124,0,0,0
116,0,171,0,0,0
97,0,120,0,0,0
120,0,219,0,0,0
360,0,169,0,0,1
138,0,188,0,0,0
360,0,203,0,0,1
93,0,151,0,0,0
240,0,195,0,0,0
48,0,176,0,0,0
54,0,280,0,0,0
116,0,107,0,0,0
180,0,109,0,0,0
96,0,103,0,0,0
230,0,128,0,0,0
70,0,136,0,0,0
211,0,387,0,0,0
580,0,308,0,0,0
986,0,760,0,0,0
72,0,151,0,0,0
174,0,224,0,0,0
107,0,193,0,0,1
176,0,417,0,0,0
253,0,358,0,0,0
77,0,164,0,0,0
57,0,170,0,0,0
42,0,173,0,0,1
59,0,198,0,0,0
35,3,109,1,0,0
48,0,144,0,0,0
108,0,283,0,0,0
250,0,249,0,0,0
500,0,150,0,0,1
430,0,417,0,0,0
346,0,150,0,0,0
151,0,408,0,0,1
564,0,340,0,0,0
180,0,400,0,0,0
200,0,417,0,0,0
392,3.2,417,1,0,0
142,0,360,0,0,0
174,0,396,0,0,0
243,0,200,0,0,0
360,0,518,0,0,0
259,3.34,482,1,0,1
459,0,417,0,0,0
410,0,250,0,0,0
213,0,332,0,0,0
333,0,306,0,0,0
277,0,400,0,0,0
432,3.23,412,1,0,0
600,0,200,0,0,0
224,0,200,0,0,0
600,0,417,0,0,0
500,0,417,0,0,0
300,0,417,0,1,0
300,0,417,0,0,0
600,0,417,0,1,0
175,0,340,0,0,0
476,0,300,0,0,0
90,0,285,0,0,0
188,0,250,0,0,0
472,0,382,0,0,0
312,0,303,0,0,1
305,0,405,0,0,0
168,3.28,379,1,0,0
120,0,202,0,0,1
98,0,380,0,0,0
90,0,275,0,0,0
128,0,417,0,0,0
383,4.57,408,1,0,0
303,0,322,0,0,0
50,0,120,0,0,1
120,0,260,0,0,0
42,0,177,0,0,0
44,0,200,0,0,0
38,0,100,0,0,1
53,0,179,0,0,1
72,0,160,0,0,0
640,0,220,0,0,0
76,0,204,0,0,1
61,0,191,0,0,1
81,0,180,0,0,0
88,0,220,0,0,0
450,0,417,0,0,0
258,0,650,0,0,0
306,0,417,0,0,0
727,0,417,0,0,0
194,0,560,0,0,0
145,5.79,580,1,0,0
191,0,380,0,0,0
46,0,211,0,0,0
89,0,225,0,0,0
55,0,125,0,0,0
271,0,161,0,0,0
271,0,30,0,0,0
41,0,177,0,0,0
50,0,162,0,0,0
51,0,158,0,0,0
52,0,153,0,0,0
52,0,113,0,0,0
350,0,475,0,0,0
196,0,396,0,0,0
349,0,417,0,0,1
75,0,175,0,0,0
100,0,417,0,0,0
93,0,332,0,0,0
87,0,130,0,0,0
57,3.52,147,1,0,1
240,5.68,96,1,0,0
43,3.52,90,1,0,0
42,5.18,124,1,0,0
92,0,250,0,0,0
64,0,237,0,0,0
33,0,155,0,0,1
135,0,216,0,0,0
55,0,140,0,0,1
37,0,134,0,0,0
80,0,185,0,0,0
44,0,217,0,0,0
110,0,304,0,0,0
229,0,216,0,0,0
141,0,180,0,0,1
93,0,91,0,0,0
82,5.8,37,1,0,0
82,0,135,0,0,1
216,0,284,0,0,0
216,0,295,0,0,0
1341,0,1658,0,0,0
461,0,361,0,0,0
236,0,560,0,0,0
236,0,568,0,0,0
236,0,71,0,0,0
236,0,70,0,0,0
162,0,287,0,0,1
215,0,150,0,0,0
42,0,229,0,0,1
90,0,246,0,0,1
149,0,145,0,0,1
120,0,180,0,0,0
28,0,161,0,0,1
43,0,217,0,0,1
151,0,378,0,0,0
88,0,162,0,1,1
76,4.47,110,1,0,0
70,0,220,0,0,1
48,0,168,0,0,1
126,0,413,0,0,0
68,0,263,0,0,0
71,0,244,0,0,0
64,4.43,155,1,0,0
460,0,183,0,0,0
42,0,110,0,0,0
84,4.39,255,1,0,1
132,0,180,0,0,0
204,0,170,0,0,0
204,0,680,0,0,0
360,0,375,0,0,0
96,3.25,285,1,0,0
280,0,254,0,0,0
78,0,167,0,1,0
96,0,290,0,0,1
138,0,302,0,0,0
168,0,400,0,0,1
94,3.33,305,1,0,0
50,3.1,204,1,0,0
43,0,95,0,0,0
55,0,41,0,0,1
55,0,166,0,0,1
243,0,700,0,0,0
63,3.22,248,1,0,1
213,0,288,0,0,0
213,7.14,72,1,0,0
86,3.68,188,1,1,0
51,3.29,205,1,0,0
99,8.12,302,1,0,0
44,6.15,135,1,0,0
44,7.31,34,1,0,0
509,6.66,456,1,0,0
90,6.81,194,1,1,1
84,7.28,41,1,0,0
68,6.84,189,1,0,1
84,5.67,164,1,0,0
134,5.42,338,1,0,0
51,6.02,105,1,0,1
86,7.67,42,1,0,0
86,5.98,168,1,0,0
129,5.12,346,1,1,1
72,6.67,234,1,0,0
31,0,90,0,0,0
70,5.83,51,1,0,1
70,0,205,0,0,1
600,0,591,0,0,0
192,0,196,0,0,0
101,3.13,199,1,0,1
60,0,32,0,0,0
60,0,128,0,0,0
55,0,151,0,0,1
55,0,38,0,0,1
50,0,104,0,0,1
50,0,20,0,0,1
197,0,204,0,0,0
63,0,180,0,1,0
63,0,45,0,1,0
60,0,170,0,0,1
60,0,42,0,0,1
88,0,278,0,1,0
84,0,274,0,0,1
84,0,69,0,0,1
90,0,248,0,0,0
58,0,126,0,0,0
25,0,112,0,0,0
50,0,207,0,1,1
88,0,224,0,0,0
88,0,104,0,0,0
82,0,147,0,1,1
82,0,37,0,1,1
54,0,202,0,1,0
66,0,168,0,0,1
66,0,42,0,0,1
90,0,176,0,0,1
77,0,238,0,0,0
76,0,195,0,0,0
76,0,49,0,0,0
59,0,176,0,0,0
166,0,161,0,1,1
83,0,232,0,0,0
83,0,58,0,0,0
79,0,232,0,0,1
79,0,58,0,0,1
65,0,56,0,0,1
65,0,222,0,0,1
66,0,180,0,0,0
66,0,45,0,0,0
62,0,269,0,0,0
194,0,193,0,0,1
194,0,39,0,0,1
38,0,100,0,0,0
78,0,187,0,0,0
78,5.1,47,1,0,0
265,0,177,0,0,0
65,4.16,303,1,0,0
110,0,212,0,0,0
71,0,210,0,0,0
148,0,214,0,0,0
148,0,40,0,0,0
84,0,239,0,0,0
87,0,48,0,0,0
102,0,40,0,0,0
102,0,211,0,0,0
87,0,256,0,0,0
65,0,26,0,0,1
65,0,140,0,0,1
50,0,160,0,0,0
70,0,194,0,0,1
83,0,149,0,0,0
37,0,110,0,1,1
204,0,23,0,0,0
204,0,183,0,0,0
73,0,120,0,0,1
41,0,114,0,0,0
75,0,162,0,0,0
36,0,168,0,0,0
95,0,195,0,0,0
50,0,153,0,0,1
48,0,164,0,0,0
29,0,110,0,0,1
282,0,65,0,0,0
136,0,254,0,0,0
136,0,48,0,0,0
48,0,193,0,0,0
114,0,216,0,0,0
19,0,170,0,0,0
114,0,54,0,0,0
76,3.19,226,1,0,0
135,0,13,0,0,0
135,0,107,0,0,0
55,0,310,0,0,0
137,0,381,0,0,0
183,0,320,0,0,0
285,0,224,0,0,0
131,0,240,0,0,0
103,0,293,0,0,0
204,0,395,0,0,0
186,0,398,0,1,0
86,0,419,0,0,0
264,0,377,0,0,0
132,0,235,0,0,0
544,0,417,0,0,0
122,0,346,0,0,0
141,0,238,0,0,0
51,0,249,0,0,0
48,0,140,0,0,1
42,0,168,0,0,0
51,3.06,165,1,0,0
33,0,140,0,0,0
96,0,336,0,1,1
55,0,238,0,0,1
64,0,158,0,0,0
36,0,200,0,0,0
40,3.14,167,1,0,0
176,0,508,0,0,0
134,0,24,0,0,1
134,0,194,0,0,1
45,0,156,0,0,0
324,0,348,0,0,0
52,0,199,0,0,0
52,0,233,0,0,0
41,3.39,186,1,0,0
137,3.02,340,1,0,0
44,0,172,0,0,0
78,5.16,34,1,0,0
150,0,332,0,0,0
97,0,328,0,0,0
74,0,211,0,0,1
103,0,284,0,0,1
49,0,210,0,0,0
65,0,327,0,0,0
324,0,399,0,0,0
104,0,340,0,0,0
108,0,328,0,0,0
90,0,176,0,0,1
66,0,211,0,0,0
50,0,75,0,0,0
47,0,200,0,0,0
64,0,211,0,0,0
61,0,70,0,0,0
78,0,60,0,0,0
87,0,248,0,0,0
119,0,210,0,0,0
61,0,199,0,0,1
61,0,50,0,0,1
259,0,35,0,0,0
259,0,282,0,0,0
156,0,298,0,0,1
39,0,140,0,0,0
44,0,204,0,0,1
95,0,152,0,0,0
85,0,206,0,0,0
51,0,173,0,0,0
61,0,112,0,0,0
57,3.46,211,1,0,0
54,3.38,206,1,1,1
47,0,160,0,0,0
85,3.92,269,1,0,0
38,3.08,180,1,0,0
450,0,300,0,0,0
74,0,168,0,0,0
74,0,42,0,0,0
300,0,448,0,0,0
38,0,166,0,0,0
111,0,308,0,0,0
90,0,160,0,0,0
133,3.65,400,1,0,0
28,0,130,0,0,1
54,3.78,225,1,0,0
80,0,176,0,0,1
82,0,175,0,0,0
178,0,269,0,0,0
54,0,180,0,0,1
50,0,213,0,1,0
43,0,174,0,0,0
31,3.14,128,1,0,0
34,0,158,0,0,0
35,0,148,0,0,0
41,0,176,0,0,0
54,3.42,200,1,0,0
67,0,214,0,0,1
76,0,201,0,0,0
308,0,209,0,0,0
308,0,209,0,0,0
224,0,252,0,0,0
224,0,41,0,0,0
40,0,105,0,0,0
52,0,188,0,0,1
288,0,350,0,0,0
235,0,440,0,0,0
235,0,110,0,0,0
67,0,215,0,0,0
420,3.94,486,1,0,1
71,0,184,0,0,1
240,0,494,0,0,0
240,0,94,0,0,0
204,0,468,0,0,0
90,0,300,0,0,0
545,0,400,0,0,0
525,0,368,0,0,0
525,0,46,0,0,0
184,0,432,0,0,0
184,0,81,0,0,0
240,0,220,0,0,0
122,0,28,0,0,0
122,0,223,0,0,0
153,0,176,0,0,0
153,0,24,0,0,0
130,0,80,0,0,0
130,0,320,0,0,0
246,0,127,0,0,0
246,0,506,0,0,0
96,0,272,0,0,0
625,0,600,0,0,0
355,0,445,0,0,0
182,0,405,0,0,0
295,0,400,0,0,0
202,0,348,0,0,1
240,0,625,0,0,0
332,0,1397,0,0,0
124,0,244,0,0,0
242,0,278,0,0,0
117,0,652,0,0,0
357,0,463,0,0,0
300,0,544,0,0,0
938,0,1000,0,0,0
28,4.01,175,1,0,1
43,6.42,129,1,0,1
